date,sunshine,global_radiation,max_temp,mean_temp,min_temp,precipitation,pressure,snow_depth
19800110,0.0,14.0,3.6,2.7,1.5,0.0,102890.0,0.0
19800111,0.7,22.0,2.5,1.6,-0.3,0.0,103860.0,0.0
19800112,0.0,14.0,3.0,0.4,-1.8,0.0,104280.0,0.0
19800113,5.9,52.0,0.8,0.2,-2.6,0.0,103670.0,0.0
19800114,2.9,38.0,3.8,-1.5,-3.8,0.0,102090.0,0.0
19800115,0.1,17.0,5.5,-0.1,-4.0,0.1,101540.0,0.0
19800116,2.5,36.0,4.6,3.0,0.5,0.0,102000.0,0.0
19800117,6.3,57.0,2.0,2.4,0.2,0.0,101940.0,0.0
19800118,0.0,15.0,4.8,1.2,0.5,0.0,101220.0,0.0
19800119,0.0,16.0,6.7,1.8,-1.2,0.4,100550.0,0.0
19800120,3.7,45.0,8.8,4.2,1.6,7.9,100470.0,0.0
19800121,0.7,25.0,9.1,4.8,0.8,2.3,98930.0,0.0
19800122,4.8,53.0,9.1,6.4,3.7,0.3,98960.0,0.0
19800123,6.3,61.0,8.0,6.1,3.1,0.0,99430.0,0.0
19800124,7.1,66.0,8.0,3.5,-1.0,0.0,100300.0,0.0
19800125,6.6,64.0,5.1,3.1,-1.8,0.0,101770.0,0.0
19800126,2.9,44.0,3.2,1.6,-1.8,0.0,102730.0,0.0
19800127,0.6,26.0,6.1,-0.5,-4.2,0.0,103100.0,0.0
19800128,0.1,20.0,9.0,1.6,-3.0,0.0,102310.0,0.0
19800129,0.4,25.0,11.4,6.0,3.0,0.2,101610.0,0.0
19800130,4.2,55.0,10.1,7.6,3.9,5.0,100480.0,0.0
19800131,0.7,29.0,8.5,8.2,6.2,3.3,98510.0,0.0
19800201,2.5,45.0,10.2,3.2,-2.1,3.0,100900.0,0.0
19800202,0.9,32.0,10.4,4.9,-0.4,2.0,100130.0,0.0
19800203,0.0,20.0,10.1,6.7,3.0,5.3,100300.0,0.0
19800204,0.0,20.0,10.6,5.8,1.4,4.8,100320.0,0.0
19800205,0.0,21.0,8.1,6.2,1.7,0.4,99670.0,0.0
19800206,0.0,21.0,9.5,6.4,4.8,4.3,100400.0,0.0
19800207,0.3,28.0,11.3,6.7,3.9,2.0,101010.0,0.0
19800208,0.1,25.0,11.7,7.6,3.9,0.4,101190.0,0.0
19800209,0.0,22.0,11.2,9.6,7.4,0.0,100680.0,0.0
19800210,8.4,92.0,11.8,7.4,3.7,0.0,101670.0,0.0
19800211,3.9,64.0,10.9,7.6,3.5,0.0,102590.0,0.0
19800212,3.5,62.0,8.5,7.3,3.7,0.0,102540.0,0.0
19800213,0.3,31.0,9.2,6.4,4.4,0.0,101910.0,0.0
19800214,0.0,24.0,12.6,7.2,5.1,1.3,101890.0,0.0
19800215,5.8,82.0,8.5,9.4,6.3,0.6,101440.0,0.0
19800216,0.0,25.0,12.8,6.0,3.5,2.6,101810.0,0.0
19800217,2.4,57.0,11.1,8.2,3.5,0.0,102530.0,0.0
19800218,3.4,67.0,11.0,7.6,4.1,0.0,102180.0,0.0
19800219,2.3,58.0,11.1,7.6,4.3,0.0,101620.0,0.0
19800220,1.1,46.0,10.3,6.4,1.6,0.0,101450.0,0.0
19800221,0.0,28.0,9.4,6.6,3.0,1.8,101620.0,0.0
19800222,0.6,40.0,9.2,8.6,7.9,5.7,101670.0,0.0
19800223,1.8,56.0,6.7,5.4,1.7,0.2,102570.0,0.0
19800224,0.0,29.0,9.7,4.0,1.4,2.4,102720.0,0.0
19800225,5.5,92.0,6.2,5.7,1.7,0.0,102510.0,0.0
19800226,1.5,55.0,6.8,1.9,-2.4,0.0,103090.0,0.0
19800227,0.0,31.0,9.4,2.8,-1.1,0.0,103500.0,0.0
19800228,6.4,103.0,11.3,5.5,1.6,0.0,103660.0,0.0
19800229,1.5,58.0,10.0,7.2,3.1,0.0,103190.0,0.0
19800301,0.0,35.0,10.3,7.4,4.8,0.0,102780.0,0.0
19800302,3.9,93.0,6.9,8.0,5.7,0.0,102230.0,0.0
19800303,8.3,136.0,10.0,4.0,1.1,0.0,102520.0,0.0
19800304,8.6,141.0,8.0,3.6,-2.8,0.0,102340.0,0.0
19800305,0.6,53.0,10.6,3.8,-0.5,2.1,101080.0,0.0
19800306,0.0,38.0,8.8,7.4,4.1,8.9,98980.0,0.0
19800307,2.2,79.0,8.5,6.0,3.3,3.4,98050.0,0.0
19800308,1.1,64.0,11.1,5.6,2.6,0.0,99850.0,0.0
19800309,4.8,112.0,9.3,6.4,1.6,0.9,101720.0,0.0
19800310,0.6,57.0,10.4,6.0,2.7,0.3,101590.0,0.0
19800311,1.4,72.0,10.5,6.6,2.9,1.4,102050.0,0.0
19800312,0.0,42.0,8.9,7.4,4.2,5.2,101020.0,0.0
19800313,8.0,151.0,6.7,5.8,2.7,0.0,100840.0,0.0
19800314,0.0,43.0,4.0,4.4,2.0,0.0,101500.0,0.0
19800315,0.0,44.0,6.4,3.6,3.3,0.0,102210.0,0.0
19800316,0.2,52.0,5.5,4.4,2.5,0.8,102340.0,0.0
19800317,0.1,50.0,7.6,3.8,2.0,13.3,101190.0,0.0
19800318,0.0,46.0,2.6,4.0,0.5,3.3,100840.0,0.0
19800319,0.0,46.0,4.7,2.4,2.2,0.5,101490.0,0.0
19800320,7.3,156.0,3.2,2.6,0.4,0.0,100870.0,0.0
19800321,0.1,53.0,8.4,1.1,-1.0,0.0,99860.0,0.0
19800322,9.7,184.0,10.1,1.6,-5.1,0.0,100240.0,0.0
19800323,4.3,125.0,11.7,5.2,0.4,1.3,100780.0,0.0
19800324,0.7,70.0,12.7,8.0,4.3,11.3,100420.0,0.0
19800325,6.4,154.0,11.4,8.2,3.7,0.0,100330.0,0.0
19800326,3.1,113.0,13.3,7.0,2.6,6.6,100350.0,0.0
19800327,0.1,57.0,13.7,9.0,4.8,0.8,99350.0,0.0
19800328,2.5,106.0,11.6,10.1,6.5,5.7,99700.0,0.0
19800329,4.8,140.0,10.5,9.2,6.7,0.0,100320.0,0.0
19800330,4.4,136.0,11.1,5.8,1.0,0.1,102000.0,0.0
19800331,0.0,54.0,13.9,8.4,5.8,6.2,100960.0,0.0
19800401,2.3,107.0,13.2,10.6,7.2,13.2,100500.0,0.0
19800402,11.5,224.0,12.6,7.8,2.4,0.8,101970.0,0.0
19800403,11.1,221.0,13.6,7.6,2.7,0.0,103150.0,0.0
19800404,11.4,227.0,12.6,7.2,0.8,0.0,103330.0,0.0
19800405,9.0,202.0,12.2,7.7,2.8,0.0,103440.0,0.0
19800406,1.2,92.0,14.6,8.8,5.5,0.0,103490.0,0.0
19800407,6.5,174.0,10.4,8.1,1.6,0.1,103160.0,0.0
19800408,9.5,212.0,12.0,7.2,4.0,0.0,102700.0,0.0
19800409,6.8,181.0,12.2,7.1,2.2,0.0,102560.0,0.0
19800410,6.0,172.0,14.6,8.6,4.9,0.0,102570.0,0.0
19800411,4.4,151.0,17.0,8.6,2.5,0.0,102460.0,0.0
19800412,12.3,251.0,20.0,10.5,4.0,0.0,101810.0,0.0
19800413,9.5,220.0,21.3,13.6,7.1,0.0,101360.0,0.0
19800414,10.2,230.0,20.8,14.5,7.7,0.0,101500.0,0.0
19800415,7.8,202.0,19.3,14.6,8.4,0.0,101660.0,0.0
19800416,0.0,64.0,17.4,14.2,9.0,0.0,102150.0,0.0
19800417,3.9,150.0,18.3,14.0,10.5,0.0,102280.0,0.0
19800418,5.6,176.0,14.8,12.8,7.4,0.0,101960.0,0.0
19800419,8.5,217.0,9.1,12.1,9.4,0.0,101400.0,0.0
19800420,2.3,125.0,12.8,6.4,3.6,0.0,101580.0,0.0
19800421,11.7,259.0,11.3,7.8,2.7,1.2,102320.0,0.0
19800422,0.0,67.0,12.3,9.4,7.5,0.2,102440.0,0.0
19800423,0.8,96.0,13.8,9.4,6.5,0.0,102590.0,0.0
19800424,2.1,125.0,11.8,10.2,6.5,0.0,102320.0,0.0
19800425,0.8,97.0,9.5,9.5,7.2,0.0,101890.0,0.0
19800426,0.1,75.0,11.7,5.8,2.2,1.4,101740.0,0.0
19800427,0.2,80.0,11.5,8.6,5.4,0.4,101910.0,0.0
19800428,1.3,111.0,11.6,9.4,7.2,0.1,102100.0,0.0
19800429,2.4,134.0,12.5,8.6,5.6,2.4,102140.0,0.0
19800430,2.0,127.0,17.5,9.2,6.0,1.8,101740.0,0.0
19800501,6.6,205.0,14.0,12.0,6.4,0.0,101670.0,0.0
19800502,0.3,87.0,12.5,11.4,8.7,0.0,101390.0,0.0
19800503,0.7,100.0,16.2,10.4,8.3,0.0,101400.0,0.0
19800504,11.8,278.0,12.3,10.4,4.5,0.0,101490.0,0.0
19800505,4.9,183.0,13.4,8.7,5.1,0.0,101330.0,0.0
19800506,5.9,199.0,11.1,8.2,2.9,0.0,100730.0,0.0
19800507,0.0,74.0,11.6,7.2,3.2,0.0,100620.0,0.0
19800508,2.2,137.0,13.6,8.0,4.4,0.0,101250.0,0.0
19800509,10.5,267.0,19.3,7.0,0.5,0.0,102560.0,0.0
19800510,13.0,299.0,21.1,11.1,2.9,0.0,102840.0,0.0
19800511,14.1,314.0,26.2,14.4,7.7,0.0,102240.0,0.0
19800512,13.5,307.0,23.6,18.3,10.4,0.0,101550.0,0.0
19800513,13.9,313.0,20.9,17.8,12.0,0.0,101580.0,0.0
19800514,14.0,315.0,18.9,15.8,10.6,0.0,101940.0,0.0
19800515,14.2,314.0,21.1,14.3,9.7,0.0,102670.0,0.0
19800516,14.3,321.0,21.2,14.2,7.4,0.0,102700.0,0.0
19800517,11.0,280.0,22.5,13.8,6.4,0.0,102350.0,0.0
19800518,7.3,230.0,24.2,15.3,8.1,0.0,102060.0,0.0
19800519,12.7,304.0,12.6,16.5,8.8,1.0,102090.0,0.0
19800520,0.0,79.0,21.1,11.8,11.1,3.4,101430.0,0.0
19800521,7.8,239.0,15.9,15.6,10.0,0.0,101480.0,0.0
19800522,2.9,159.0,12.9,12.8,9.7,0.0,102140.0,0.0
19800523,3.1,163.0,14.1,10.0,7.2,0.0,102470.0,0.0
19800524,0.3,96.0,16.6,11.8,9.5,0.0,102250.0,0.0
19800525,0.7,109.0,18.7,12.9,9.2,0.0,101710.0,0.0
19800526,8.8,256.0,19.5,13.6,8.4,0.0,101370.0,0.0
19800527,6.6,224.0,18.4,14.3,9.1,0.0,101030.0,0.0
19800528,7.0,231.0,14.9,12.9,7.4,0.0,100540.0,0.0
19800529,3.1,165.0,16.6,11.9,8.9,0.0,100520.0,0.0
19800530,9.9,274.0,12.2,10.2,3.9,8.5,100960.0,0.0
19800531,0.0,82.0,17.9,10.2,8.3,13.2,100460.0,0.0
19800601,4.5,193.0,18.0,13.5,9.1,0.0,101630.0,0.0
19800602,0.0,79.0,25.6,13.8,9.6,0.0,102450.0,0.0
19800603,11.5,297.0,29.0,19.6,13.6,0.0,102550.0,0.0
19800604,10.2,280.0,27.0,21.8,14.6,0.0,102330.0,0.0
19800605,9.6,272.0,21.1,22.0,17.0,0.0,101780.0,0.0
19800606,12.8,259.0,19.7,15.5,9.9,0.0,101780.0,0.0
19800607,8.4,256.0,19.1,13.9,8.1,0.4,101490.0,0.0
19800608,7.6,245.0,20.8,14.0,8.9,0.0,101120.0,0.0
19800609,3.5,177.0,18.3,14.2,7.5,0.4,100910.0,0.0
19800610,0.0,81.0,18.5,15.8,13.4,5.3,100700.0,0.0
19800611,1.8,142.0,23.2,15.4,12.3,0.0,100780.0,0.0
19800612,8.3,256.0,23.5,17.2,11.2,4.2,101320.0,0.0
19800613,10.0,279.0,19.4,18.8,14.0,41.7,101420.0,0.0
19800614,1.8,142.0,20.1,16.6,13.8,0.0,100710.0,0.0
19800615,5.8,218.0,18.3,16.1,12.1,0.4,101130.0,0.0
19800616,4.3,192.0,17.0,15.7,13.1,1.2,100810.0,0.0
19800617,4.6,198.0,20.2,13.8,10.5,10.2,100810.0,0.0
19800618,8.1,253.0,17.7,15.0,9.7,0.0,101200.0,0.0
19800619,2.9,166.0,17.0,16.0,14.2,0.0,100830.0,0.0
19800620,7.4,243.0,18.6,13.0,8.9,0.2,100970.0,0.0
19800621,8.1,253.0,15.5,14.4,10.1,0.3,100880.0,0.0
19800622,5.2,208.0,15.1,12.8,10.0,5.1,100510.0,0.0
19800623,4.5,196.0,17.0,11.6,8.0,8.6,100200.0,0.0
19800624,6.1,222.0,19.2,13.6,10.2,2.7,100250.0,0.0
19800625,9.5,273.0,19.4,13.2,7.3,4.9,100810.0,0.0
19800626,5.5,213.0,18.1,15.2,10.9,0.5,101080.0,0.0
19800627,10.4,284.0,18.7,13.7,9.3,9.5,101580.0,0.0
19800628,2.1,149.0,20.0,14.5,10.3,1.9,100710.0,0.0
19800629,6.0,220.0,19.4,14.5,9.0,0.0,101270.0,0.0
19800630,8.3,255.0,16.0,14.2,9.0,8.7,101090.0,0.0
19800701,0.1,89.0,21.1,13.0,10.0,0.6,100590.0,0.0
19800702,7.8,247.0,21.8,15.6,10.1,0.0,101660.0,0.0
19800703,11.2,293.0,18.5,16.7,11.6,4.8,101980.0,0.0
19800704,3.0,166.0,19.3,15.3,12.1,0.0,101440.0,0.0
19800705,7.8,246.0,18.2,14.6,9.8,0.0,101230.0,0.0
19800706,2.7,160.0,17.5,14.8,11.4,1.6,101070.0,0.0
19800707,0.6,108.0,15.6,14.7,11.9,8.0,100590.0,0.0
19800708,0.0,79.0,14.9,13.7,11.8,2.9,100250.0,0.0
19800709,0.0,79.0,15.3,13.2,11.6,0.2,100830.0,0.0
19800710,0.1,87.0,19.4,12.4,9.6,0.0,101710.0,0.0
19800711,5.9,215.0,17.6,14.4,9.4,1.1,102130.0,0.0
19800712,1.9,141.0,17.7,14.6,11.7,0.3,102000.0,0.0
19800713,5.2,203.0,15.3,14.4,11.0,10.0,101330.0,0.0
19800714,0.4,99.0,16.9,14.2,13.0,3.3,100470.0,0.0
19800715,4.9,197.0,19.0,13.2,9.4,0.2,101120.0,0.0
19800716,5.6,208.0,16.8,14.6,10.1,0.0,102010.0,0.0
19800717,0.2,90.0,18.3,13.2,9.6,0.1,101950.0,0.0
19800718,0.0,77.0,20.0,15.8,13.2,5.5,101270.0,0.0
19800719,1.3,124.0,17.3,16.9,13.8,3.4,100460.0,0.0
19800720,0.6,104.0,19.8,15.0,12.8,0.2,100100.0,0.0
19800721,13.0,306.0,21.7,13.8,7.8,0.0,101860.0,0.0
19800722,14.5,323.0,24.8,15.6,9.6,0.0,102000.0,0.0
19800723,7.6,233.0,24.2,18.2,11.7,0.0,101440.0,0.0
19800724,14.3,301.0,27.8,17.4,10.6,0.0,102020.0,0.0
19800725,13.9,313.0,20.7,21.2,14.5,13.6,101380.0,0.0
19800726,0.3,91.0,21.2,19.8,18.9,3.3,100750.0,0.0
19800727,4.0,175.0,25.0,17.4,13.7,0.0,101300.0,0.0
19800728,13.3,303.0,25.7,18.4,11.7,0.0,101640.0,0.0
19800729,2.3,142.0,21.4,21.8,18.0,0.0,100980.0,0.0
19800730,9.6,255.0,22.0,17.8,14.1,0.2,101330.0,0.0
19800731,11.6,279.0,23.0,18.0,13.9,0.0,101940.0,0.0
19800801,5.7,199.0,25.2,18.0,13.1,0.0,101880.0,0.0
19800802,6.0,202.0,23.3,19.6,14.0,0.0,101570.0,0.0
19800803,5.3,191.0,21.6,19.6,15.9,0.0,101150.0,0.0
19800804,0.5,94.0,21.0,19.2,16.7,0.1,101260.0,0.0
19800805,5.9,198.0,21.9,18.0,15.0,0.0,101390.0,0.0
19800806,2.3,136.0,25.2,18.2,14.6,0.0,101910.0,0.0
19800807,3.8,163.0,17.4,20.8,16.3,0.0,101270.0,0.0
19800808,0.0,69.0,22.1,16.0,14.6,1.1,101270.0,0.0
19800809,4.7,176.0,24.4,18.0,13.9,0.0,101750.0,0.0
19800810,10.9,259.0,20.3,18.8,13.3,0.0,101870.0,0.0
19800811,0.1,75.0,19.8,17.8,15.3,3.1,101040.0,0.0
19800812,4.8,175.0,24.6,15.5,11.2,13.1,100960.0,0.0
19800813,3.3,150.0,24.8,18.6,12.6,0.0,100990.0,0.0
19800814,0.3,82.0,23.3,20.9,17.0,24.0,100980.0,0.0
19800815,4.0,159.0,23.9,20.6,18.0,0.0,100750.0,0.0
19800816,6.9,201.0,22.4,18.2,12.5,0.4,101700.0,0.0
19800817,1.8,118.0,22.3,18.0,13.7,0.6,101750.0,0.0
19800818,8.8,223.0,20.2,18.1,13.9,0.0,102010.0,0.0
19800819,7.9,210.0,24.5,15.9,11.6,0.0,102540.0,0.0
19800820,7.3,201.0,21.0,18.4,12.4,0.1,102110.0,0.0
19800821,10.8,242.0,18.0,18.1,15.2,0.0,101860.0,0.0
19800822,6.9,193.0,18.3,13.8,9.7,0.0,102200.0,0.0
19800823,8.3,210.0,19.8,12.8,7.2,0.0,102370.0,0.0
19800824,7.1,193.0,21.0,14.6,9.3,0.0,102370.0,0.0
19800825,10.6,234.0,22.6,14.8,8.5,0.0,102040.0,0.0
19800826,9.7,222.0,24.3,17.4,12.3,0.0,101650.0,0.0
19800827,7.2,191.0,23.0,17.8,11.2,0.0,101660.0,0.0
19800828,4.1,147.0,19.6,18.2,13.4,0.2,101570.0,0.0
19800829,0.0,58.0,20.4,17.8,15.9,8.7,100800.0,0.0
19800830,6.0,171.0,19.9,17.0,13.7,0.9,100720.0,0.0
19800831,12.4,243.0,22.0,15.4,10.8,0.0,102200.0,0.0
19800901,10.6,213.0,22.4,15.7,9.4,0.0,102810.0,0.0
19800902,12.1,227.0,25.0,16.2,10.1,0.0,102570.0,0.0
19800903,11.2,216.0,20.3,17.6,10.3,0.0,101790.0,0.0
19800904,0.7,77.0,18.9,16.0,11.6,2.5,101720.0,0.0
19800905,3.0,117.0,21.8,16.0,13.2,0.5,101060.0,0.0
19800906,10.2,201.0,23.1,15.9,10.0,0.0,102020.0,0.0
19800907,11.3,210.0,22.1,16.8,10.5,0.3,101730.0,0.0
19800908,5.2,143.0,17.7,17.2,12.3,0.0,101550.0,0.0
19800909,3.8,124.0,20.1,13.0,8.4,1.1,102030.0,0.0
19800910,0.8,75.0,19.3,16.2,12.2,0.0,101090.0,0.0
19800911,0.7,72.0,20.4,16.6,14.0,0.0,101430.0,0.0
19800912,8.3,171.0,19.2,17.8,15.3,0.0,101050.0,0.0
19800913,5.5,140.0,21.5,15.0,10.7,0.0,101570.0,0.0
19800914,3.1,109.0,20.0,17.2,13.0,0.0,101690.0,0.0
19800915,0.8,71.0,20.2,16.8,13.7,0.1,101990.0,0.0
19800916,1.2,78.0,19.0,17.5,14.8,9.7,101700.0,0.0
19800917,5.2,131.0,18.7,15.1,11.2,0.0,101730.0,0.0
19800918,2.6,97.0,21.5,15.8,12.8,0.3,101270.0,0.0
19800919,5.3,129.0,19.7,18.6,15.7,0.6,100750.0,0.0
19800920,0.2,53.0,19.6,17.4,15.2,4.4,100760.0,0.0
19800921,4.2,114.0,19.7,17.6,15.5,2.9,100720.0,0.0
19800922,5.9,131.0,20.1,15.4,11.2,5.1,101270.0,0.0
19800923,3.5,103.0,18.9,16.0,11.9,0.2,101840.0,0.0
19800924,8.8,156.0,19.8,15.6,12.4,0.0,102280.0,0.0
19800925,7.1,139.0,20.3,14.4,9.0,0.0,102710.0,0.0
19800926,6.0,126.0,18.2,14.8,9.4,0.0,102280.0,0.0
19800927,0.2,48.0,16.6,15.6,13.0,0.0,101580.0,0.0
19800928,0.0,40.0,17.8,13.3,10.0,0.0,102070.0,0.0
19800929,0.1,44.0,19.1,15.2,12.6,0.0,102570.0,0.0
19800930,9.0,147.0,18.4,15.0,11.0,0.0,102900.0,0.0
19801001,0.7,56.0,16.6,12.3,6.2,0.0,102710.0,0.0
19801002,8.0,135.0,17.5,11.1,5.6,0.0,102860.0,0.0
19801003,7.0,125.0,15.7,11.0,4.6,0.6,102330.0,0.0
19801004,6.1,116.0,15.4,12.2,8.6,0.0,102120.0,0.0
19801005,4.0,94.0,16.4,9.8,4.2,1.6,102010.0,0.0
19801006,1.7,67.0,13.4,12.2,8.0,10.7,100510.0,0.0
19801007,5.3,104.0,13.6,11.0,8.6,0.9,99010.0,0.0
19801008,5.9,108.0,13.5,10.0,6.5,0.0,99760.0,0.0
19801009,8.3,126.0,9.7,7.8,2.2,0.0,100540.0,0.0
19801010,0.3,42.0,13.4,5.6,1.4,18.1,100180.0,0.0
19801011,4.8,94.0,13.4,9.6,5.9,0.0,99860.0,0.0
19801012,9.3,128.0,13.7,9.4,5.5,0.0,101200.0,0.0
19801013,6.4,105.0,12.8,6.9,0.1,1.0,101110.0,0.0
19801014,0.7,46.0,13.6,8.4,4.1,0.0,100660.0,0.0
19801015,6.4,102.0,12.5,9.0,4.5,35.4,100790.0,0.0
19801016,0.6,43.0,10.6,10.1,7.7,10.2,99370.0,0.0
19801017,0.0,29.0,9.8,8.7,6.8,2.1,99470.0,0.0
19801018,9.0,116.0,13.0,6.7,3.6,0.0,100900.0,0.0
19801019,1.3,51.0,12.7,7.0,1.0,6.3,102120.0,0.0
19801020,0.0,28.0,16.3,9.8,6.8,0.0,102580.0,0.0
19801021,4.3,78.0,15.5,11.0,5.8,0.3,101750.0,0.0
19801022,0.1,30.0,14.6,12.8,10.0,2.4,100350.0,0.0
19801023,4.0,73.0,14.1,11.2,7.9,0.0,99880.0,0.0
19801024,6.9,93.0,10.5,8.8,3.5,1.1,99890.0,0.0
19801025,0.0,25.0,16.4,8.8,7.0,0.4,101260.0,0.0
19801026,0.0,25.0,17.7,12.0,7.5,0.3,101590.0,0.0
19801027,0.2,30.0,16.6,13.6,9.5,0.1,101420.0,0.0
19801028,0.0,24.0,13.6,15.6,14.6,5.0,101130.0,0.0
19801029,8.9,99.0,11.7,10.3,7.0,0.0,101700.0,0.0
19801030,7.4,88.0,12.1,6.8,2.0,0.0,102570.0,0.0
19801031,5.7,76.0,9.5,7.0,1.8,0.0,102650.0,0.0
19801101,1.8,46.0,7.7,6.4,3.2,0.0,102620.0,0.0
19801102,7.9,88.0,6.3,4.2,0.7,0.0,102780.0,0.0
19801103,7.2,82.0,5.4,3.1,-0.1,0.0,103250.0,0.0
19801104,0.3,28.0,5.1,3.0,0.7,0.3,103180.0,0.0
19801105,0.0,21.0,5.8,3.9,2.7,0.5,102310.0,0.0
19801106,0.0,21.0,3.7,3.7,1.6,5.9,101520.0,0.0
19801107,0.0,20.0,5.5,2.4,1.0,0.0,101200.0,0.0
19801108,0.0,20.0,8.1,3.7,1.9,0.9,101360.0,0.0
19801109,0.6,29.0,8.6,5.2,2.3,0.0,101580.0,0.0
19801110,7.3,75.0,7.7,5.3,2.0,0.0,101830.0,0.0
19801111,0.2,23.0,8.1,5.5,3.3,0.1,101050.0,0.0
19801112,8.0,76.0,9.6,3.9,-0.3,0.0,101240.0,0.0
19801113,0.3,24.0,12.5,4.6,-0.3,0.0,102000.0,0.0
19801114,0.0,18.0,15.6,9.1,5.7,7.0,101180.0,0.0
19801115,0.0,18.0,15.0,12.4,9.2,3.8,99820.0,0.0
19801116,1.9,38.0,14.1,13.6,12.1,0.3,100440.0,0.0
19801117,0.0,17.0,10.0,12.6,11.2,2.8,100110.0,0.0
19801118,7.3,67.0,13.9,8.5,7.0,0.1,100730.0,0.0
19801119,0.3,22.0,14.3,8.5,3.1,0.0,101970.0,0.0
19801120,2.1,37.0,13.7,12.0,9.7,0.0,101390.0,0.0
19801121,0.0,16.0,14.5,12.2,10.6,1.1,101420.0,0.0
19801122,0.0,16.0,14.6,13.2,11.8,0.7,101420.0,0.0
19801123,0.0,16.0,15.3,13.9,13.2,0.0,101980.0,0.0
19801124,0.1,18.0,8.8,14.2,13.2,0.0,101780.0,0.0
19801125,0.4,21.0,5.5,7.0,5.2,0.3,101250.0,0.0
19801126,6.9,59.0,9.0,4.6,3.7,0.1,101600.0,0.0
19801127,1.8,32.0,3.5,3.9,-1.2,1.5,101320.0,0.0
19801128,4.4,46.0,3.5,2.4,1.4,1.0,100970.0,0.0
19801129,2.5,36.0,4.9,1.8,0.2,0.0,102790.0,0.0
19801130,5.1,49.0,6.9,2.8,0.8,0.0,104100.0,0.0
19801201,1.2,25.0,7.4,2.1,-2.7,0.3,104030.0,0.0
19801202,0.4,19.0,4.3,3.0,-1.3,0.0,101810.0,0.0
19801203,0.8,22.0,8.0,3.0,1.8,0.0,101860.0,0.0
19801204,3.3,36.0,9.7,4.8,1.6,0.4,101470.0,0.0
19801205,0.8,21.0,5.1,6.5,3.3,1.7,100520.0,0.0
19801206,5.4,46.0,3.6,4.0,3.0,0.0,100580.0,0.0
19801207,6.8,51.0,4.3,1.2,-1.1,0.0,102190.0,0.0
19801208,6.8,51.0,8.0,-0.2,-4.7,0.0,103530.0,0.0
19801209,3.0,34.0,12.0,2.4,-3.1,0.0,103450.0,0.0
19801210,0.0,12.0,12.1,6.8,1.5,1.0,102540.0,0.0
19801211,0.0,12.0,12.6,10.0,8.0,0.2,102250.0,0.0
19801212,0.0,12.0,13.3,10.4,8.1,1.2,102140.0,0.0
19801213,0.0,12.0,13.3,11.2,9.0,0.2,100960.0,0.0
19801214,0.0,12.0,6.8,10.6,7.8,3.0,100590.0,0.0
19801215,2.2,29.0,9.2,5.4,4.1,0.2,100310.0,0.0
19801216,6.0,46.0,11.5,5.0,0.8,2.2,102490.0,0.0
19801217,0.0,12.0,6.6,6.8,2.0,7.2,101540.0,0.0
19801218,4.9,41.0,6.8,4.2,1.9,0.0,100920.0,0.0
19801219,0.0,12.0,7.5,2.2,-2.4,9.2,99910.0,0.0
19801220,0.3,16.0,9.0,4.2,0.8,5.1,97900.0,0.0
19801221,5.0,42.0,12.3,5.4,1.9,0.1,100260.0,0.0
19801222,1.5,25.0,13.1,7.6,2.8,0.0,101850.0,0.0
19801223,0.1,14.0,12.3,10.8,8.6,0.0,102040.0,0.0
19801224,0.0,12.0,8.5,11.0,9.8,0.6,101970.0,0.0
19801225,4.4,40.0,5.8,7.8,7.1,0.0,101600.0,0.0
19801226,4.9,42.0,5.0,3.1,0.4,0.6,101990.0,0.0
19801227,5.7,45.0,9.0,2.0,-1.0,0.0,102720.0,0.0
19801228,0.2,15.0,10.0,3.4,-2.3,0.0,103580.0,0.0
19801229,0.0,12.0,9.7,6.2,2.5,0.0,103490.0,0.0
19801230,0.0,13.0,11.1,9.0,8.3,0.0,103270.0,0.0
19801231,0.0,13.0,9.0,9.2,7.3,0.2,102320.0,0.0
19810101,5.3,45.0,11.9,6.4,3.9,0.0,102710.0,0.0
19810102,0.0,13.0,11.9,8.2,4.4,0.0,101850.0,0.0
19810103,4.5,42.0,6.6,10.4,8.9,0.0,100490.0,0.0
19810104,4.9,44.0,6.4,3.9,1.2,0.0,101170.0,0.0
19810105,5.7,48.0,6.4,2.0,-2.3,0.3,102430.0,0.0
19810106,0.0,13.0,5.5,2.4,-1.6,5.5,102230.0,0.0
19810107,2.5,33.0,9.4,2.9,0.3,0.0,103580.0,0.0
19810108,0.0,13.0,9.4,5.2,0.9,0.1,103460.0,0.0
19810109,0.0,14.0,4.1,7.2,5.1,3.5,102580.0,0.0
19810110,3.4,39.0,4.6,2.7,1.3,1.0,102560.0,0.0
19810111,5.4,49.0,5.6,2.4,0.2,0.0,103380.0,0.0
19810112,0.3,19.0,7.5,1.8,-1.9,5.6,101600.0,0.0
19810113,5.1,49.0,10.4,2.9,-1.7,1.4,102130.0,0.0
19810114,0.0,14.0,5.2,4.3,-1.8,3.3,100180.0,0.0
19810115,4.5,47.0,8.5,3.5,1.8,0.1,99920.0,0.0
19810116,0.0,15.0,7.8,3.0,-2.4,3.1,100330.0,0.0
19810117,1.7,31.0,6.9,4.2,0.5,1.3,99860.0,0.0
19810118,0.5,22.0,7.9,2.9,-1.1,2.4,101440.0,0.0
19810119,3.9,46.0,5.9,4.2,0.6,0.1,101180.0,0.0
